publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths,cleaned_text
1 hour ago,https://youtube.com/shorts/xOYSZYVNxxc,0,@HumorBob12,TRUE,FALSE,FALSE,FALSE,,FALSE,,
1 day ago,Alakh pandey ji aap yahan,1,@KiranSoni-zn5nz,TRUE,FALSE,FALSE,FALSE,,FALSE,,Alakh pandey ji aap yahan
11 hours ago,Raja ram mohan roy wala joke by samay was too good!!!!,53,@AkshitaChavan,FALSE,FALSE,FALSE,FALSE,,FALSE,,Raja ram mohan roy wala joke by samay was too good
2 hours ago,​ @moizshaikh4867  Raja Ram Mohan Roy wo the jinhone sati daah pratha ko band kiya tha .,0,@NitishSwain-t1z,TRUE,FALSE,FALSE,FALSE,,FALSE,,moizshaikh4867 Raja Ram Mohan Roy wo the jinhone sati daah pratha ko band kiya tha
22 hours ago,Dec,0,@Itsmesayanog,TRUE,FALSE,FALSE,FALSE,,FALSE,,Dec
21 hours ago,56:52 samay Baba giving Aashirwad to contestant,35,@raj123-k9z,FALSE,FALSE,FALSE,FALSE,,FALSE,,56:52 samay Baba giving Aashirwad to contestant
1 day ago,Woh banda mind reading ke naam pe talwar chala diya 57:32,34,@binayaksahu2199,FALSE,FALSE,FALSE,FALSE,,FALSE,,Woh banda mind reading ke naam pe talwar chala diya 57:32
22 hours ago,Bc 7 million 2 month ke bad hoga tab drop karega kya,28,@hdximperfect7379,FALSE,FALSE,FALSE,FALSE,,TRUE,1,Bc 7 million 2 month ke bad hoga tab drop karega kya
19 hours ago,bhai kal ho jae to kal kardega,2,@hakim53.,TRUE,FALSE,FALSE,FALSE,,FALSE,,bhai kal ho jae to kal kardega
1 day ago,1:08:14 ye kya bakchodi h bhai 😭,26,@affan.ali17,FALSE,FALSE,FALSE,FALSE,,FALSE,,1:08:14 ye kya bakchodi h bhai :loudlycryingface:
12 hours ago, @nokami-bc7zx  meh,0,@_iam1533,TRUE,FALSE,FALSE,FALSE,,FALSE,,nokamibc7zx meh
21 hours ago,Samay dressing sence 🗿 Samay ton 🗿 Samay nature 🗿 Samay joke 🗿 Samay voice 🗿,14,@Samayfanpag,FALSE,FALSE,FALSE,FALSE,,FALSE,,Samay dressing sence :moai: Samay ton :moai: Samay nature :moai: Samay joke :moai: Samay voice :moai:
13 hours ago,Kisi din bahar milio raghu ..tujhe teri aukat pta lgegi.. Delhi se hu main. Aa jaio tujhe teri aukat dikha de ..,10,@mohitsharma3905,FALSE,FALSE,FALSE,FALSE,,FALSE,,Kisi din bahar milio raghu tujhe teri aukat pta lgegi Delhi se hu main Aa jaio tujhe teri aukat dikha de
1 day ago,1:03:51  rizzing baddies means pulling girls,9,@Paradox_000,FALSE,FALSE,FALSE,FALSE,,FALSE,,1:03:51 rizzing baddies means pulling girls
13 hours ago,21:30 bhai rabies test karale,6,@ishuyadav261,FALSE,FALSE,FALSE,FALSE,,FALSE,,21:30 bhai rabies test karale
9 hours ago,Same bro,0,@IamHG20,TRUE,FALSE,FALSE,FALSE,,TRUE,1,Same bro
1 day ago,bhai 1:00:22  tu dar to nahi raha (🤣🤣🤣🤣🤣🤣,5,@WFit97,FALSE,FALSE,FALSE,FALSE,,TRUE,0,bhai 1:00:22 tu dar to nahi raha :rollingonthefloorlaughing::rollingonthefloorlaughing::rollingonthefloorlaughing::rollingonthefloorlaughing::rollingonthefloorlaughing::rollingonthefloorlaughing:
1 day ago,"Agar jana hi tha to pyaar kiya kyun,  Agar dena hi nahi tha to dikhaya kyun... 😅 5:30",5,@jaleswarbag3978,FALSE,FALSE,FALSE,FALSE,,FALSE,,Agar jana hi tha to pyaar kiya kyun Agar dena hi nahi tha to dikhaya kyun :grinningfacewithsweat: 5:30
21 hours ago,1:08:00 bhai 10 million hi bol deta,5,@Krishp.45,FALSE,FALSE,FALSE,FALSE,,FALSE,,1:08:00 bhai 10 million hi bol deta
1 day ago,17:30 setup meaning?,4,@criptik5208,FALSE,FALSE,FALSE,FALSE,,FALSE,,17:30 setup meaning
21 hours ago,Is show jaisa show koi or nhi,4,@Elvishyadavraosahb2.0,FALSE,FALSE,FALSE,FALSE,,TRUE,0,Is show jaisa show koi or nhi
13 hours ago,Kuchh bhi yap karke defend kar hi lega 😂,1,@different468,TRUE,FALSE,FALSE,FALSE,,FALSE,,Kuchh bhi yap karke defend kar hi lega :facewithtearsofjoy:
10 hours ago,Pani se darta hai??? Bhai rabies toh nahi tujhe?,4,@brutallyhonest007,FALSE,FALSE,FALSE,FALSE,,FALSE,,Pani se darta hai Bhai rabies toh nahi tujhe
1 day ago,Tanmay looks like Karan Johar Youtube.,3,@yAshishMishra,FALSE,FALSE,FALSE,FALSE,,FALSE,,Tanmay looks like Karan Johar Youtube
1 day ago,39:49 raat ke 1 baje dekh raha hu pencho 😭,3,@EQueel,FALSE,FALSE,FALSE,FALSE,,TRUE,0,39:49 raat ke 1 baje dekh raha hu pencho :loudlycryingface:
1 day ago,Samay is loyal to his shirt,3,@ChinmayZinje,FALSE,FALSE,FALSE,FALSE,,FALSE,,Samay is loyal to his shirt
1 day ago,भाई गरीबी जो देखा होगा ohi like करेगा,3,@Singham55749,FALSE,FALSE,FALSE,FALSE,,FALSE,,भाई गरीबी जो देखा होगा ohi like करेगा
1 day ago,Bhai ne bola comment karo to 10 comments meri trf se,3,@uniqueinsta8739,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai ne bola comment karo to 10 comments meri trf se
1 day ago,Depression wala joke nahi karna tha BANTY.,3,@curiouscat729,FALSE,FALSE,FALSE,FALSE,,FALSE,,Depression wala joke nahi karna tha BANTY
17 hours ago,1:06:58 bhai unlimited supply hai only profit buisness rheta 1 lakh kya 10 lakh kamata long term usse jada bhi :_nasheyy:,3,@Feel_relief-p,FALSE,FALSE,FALSE,FALSE,,TRUE,1,1:06:58 bhai unlimited supply hai only profit buisness rheta 1 lakh kya 10 lakh kamata long term usse jada bhi :nasheyy:
12 hours ago,7 million kuch  jada ni ho gaya  5 ya 6 boll dete😅,3,@Harsh-li8ob,FALSE,FALSE,FALSE,FALSE,,FALSE,,7 million kuch jada ni ho gaya 5 ya 6 boll dete:grinningfacewithsweat:
8 hours ago,Sahii baat hain!,0,@happygoluckyy2,TRUE,FALSE,FALSE,FALSE,,FALSE,,Sahii baat hain
10 hours ago,tanmay bhai love uuuuuuuuuuuuuuuuuuuuuuuuu,3,@krishnamshukla205,FALSE,FALSE,FALSE,FALSE,,FALSE,,tanmay bhai love uuuuuuuuuuuuuuuuuuuuuuuuu
1 day ago,Oooohooo ooohoooo ohhhoooo ohhhhooo ishq kitna tadpave,2,@aliyaabbasi3240,FALSE,FALSE,FALSE,FALSE,,FALSE,,Oooohooo ooohoooo ohhhoooo ohhhhooo ishq kitna tadpave
1 day ago,1:06:33 Ab toh pakka GF mill hi jaegi bhai ko😅,2,@RaiSahab_QT,FALSE,FALSE,FALSE,FALSE,,FALSE,,1:06:33 Ab toh pakka GF mill hi jaegi bhai ko:grinningfacewithsweat:
1 day ago,bhai 7 million karwao jaldi,2,@aadish737,FALSE,FALSE,FALSE,FALSE,,FALSE,,bhai 7 million karwao jaldi
1 day ago,Bunti ji ❤ Mja aa gya,2,@travel_with_enfield,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bunti ji :redheart: Mja aa gya
1 day ago,Laure ka 7Million..Rakhi Sawant ka episode wala video daalo samai bhai,2,@vshalroyy,FALSE,FALSE,FALSE,FALSE,,FALSE,,Laure ka 7MillionRakhi Sawant ka episode wala video daalo samai bhai
1 day ago,Taklu kch zda over acting krrha tha aur gaaliyan b derha tha log show pr perform krne ate h taklu ki gaaliyan sunne nhi,2,@saffu1808,FALSE,FALSE,FALSE,FALSE,,FALSE,,Taklu kch zda over acting krrha tha aur gaaliyan b derha tha log show pr perform krne ate h taklu ki gaaliyan sunne nhi
1 day ago,Deepika joke 💀,2,@Sharmajikabeta0006,FALSE,FALSE,FALSE,FALSE,,FALSE,,Deepika joke :skull:
1 day ago,Ok,1,@10wellnessoflife-nishant44,TRUE,FALSE,FALSE,FALSE,,FALSE,,Ok
1 day ago,Gand faad episode,2,@abhijeetgorai65,FALSE,FALSE,FALSE,FALSE,,TRUE,0,Gand faad episode
1 day ago,@ranveerallahbadiya,2,@Homelander7666,FALSE,FALSE,FALSE,FALSE,,FALSE,,ranveerallahbadiya
20 hours ago,Timing?,0,@lostsoul4317,TRUE,FALSE,FALSE,FALSE,,FALSE,,Timing
1 day ago,"Pehla bnda sayari k naam pr kuch b suna rha h , bkc embarrassed himself",2,@GhostOP00s,FALSE,FALSE,FALSE,FALSE,,FALSE,,Pehla bnda sayari k naam pr kuch b suna rha h bkc embarrassed himself
1 day ago (edited),"26:50 shame on you ma'am, is serious topic ko leke joke kaise kr sakte ho? Ladki hoke bhi apke andar aise mentality? As a bengali ami etai bolbo apni bengali der naam e kolonko",2,@tonybhai5142,FALSE,FALSE,FALSE,FALSE,,FALSE,,26:50 shame on you maam is serious topic ko leke joke kaise kr sakte ho Ladki hoke bhi apke andar aise mentality As a bengali ami etai bolbo apni bengali der naam e kolonko
1 day ago,Bengali ka firbhi choro ek maa hoke aise jokes? Ma'am kehlane ke lyk nhi h wo,1,@Frwhattt,TRUE,FALSE,FALSE,FALSE,,FALSE,,Bengali ka firbhi choro ek maa hoke aise jokes Maam kehlane ke lyk nhi h wo
21 hours ago,Joke CM pe tha ki wo action lene ke jagah khud hi road pe candle march kar rahi thi or desh ki haalat pe tha ki justice paane ke liye logo ko sadak par candle march karna padta hai.,2,@iamjeetganguly,TRUE,FALSE,FALSE,FALSE,,FALSE,,Joke CM pe tha ki wo action lene ke jagah khud hi road pe candle march kar rahi thi or desh ki haalat pe tha ki justice paane ke liye logo ko sadak par candle march karna padta hai
19 hours ago," @iamjeetganguly  it's not a topic jispe ap joke maar sako, chi yrr.. samne milti to kon kon se gali deta main soch rha hun",0,@tonybhai5142,TRUE,FALSE,FALSE,FALSE,,FALSE,,iamjeetganguly its not a topic jispe ap joke maar sako chi yrr samne milti to kon kon se gali deta main soch rha hun
17 hours ago, @iamjeetganguly  log awaz utha hi rahe hai.. Or joh nahi utha Rhe kamse kam wo shant toh baithe hai na.. naa ki uske jaise stage pe jake jo awaz utha rhe hai unke bare me jokes bnake,0,@Frwhattt,TRUE,FALSE,FALSE,FALSE,,FALSE,,iamjeetganguly log awaz utha hi rahe hai Or joh nahi utha Rhe kamse kam wo shant toh baithe hai na naa ki uske jaise stage pe jake jo awaz utha rhe hai unke bare me jokes bnake
1 day ago,Ek bar already dekha hai. Phirse ayaa hu kyuki samay ne kaha outrage karna hai. Samay ki makichu. Usne aise logo ko kyu rakha Ep mein♥️,2,@rafichess,FALSE,FALSE,FALSE,FALSE,,FALSE,,Ek bar already dekha hai Phirse ayaa hu kyuki samay ne kaha outrage karna hai Samay ki makichu Usne aise logo ko kyu rakha Ep mein:heartsuit:
1 day ago,ranveer alahabadia was epic,2,@anujgaba9992,FALSE,FALSE,FALSE,FALSE,,FALSE,,ranveer alahabadia was epic
1 day ago,https://youtube.com/shorts/VjoJDoxcC38?si=o1YdEyAZ_Vlw9OER,0,@SofiRakii,TRUE,FALSE,FALSE,FALSE,,FALSE,,
1 day ago,Crazyyyyy samay🚀,2,@oanuragupadhaya4735,FALSE,FALSE,FALSE,FALSE,,FALSE,,Crazyyyyy samay:rocket:
1 day ago,Bhai ho gaye yaar 7 million sai jada views,2,@VijayBhatt-o2d,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai ho gaye yaar 7 million sai jada views
22 hours ago,Ye raghu over acting ki dukan,2,@aasiratheebittoo3761,FALSE,FALSE,FALSE,FALSE,,FALSE,,Ye raghu over acting ki dukan
22 hours ago,1:15  Sara Mood Kharab ho jata hai !,2,@Itsuuuu,FALSE,FALSE,FALSE,FALSE,,TRUE,0,1:15 Sara Mood Kharab ho jata hai
22 hours ago,subscribe kro lavda bske naya video ayega 7 million kr do,2,@mithleshchandravanshi6609,FALSE,FALSE,FALSE,FALSE,,TRUE,1,subscribe kro lavda bske naya video ayega 7 million kr do
20 hours ago,Samay pls bring BASSI,2,@SouvikDas-d3g,FALSE,FALSE,FALSE,FALSE,,TRUE,0,Samay pls bring BASSI
19 hours ago,Bhai 7 million subscribers jaldi karo bhai,2,@partnemad,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai 7 million subscribers jaldi karo bhai
19 hours ago,Why this man look like alakh panday sir,2,@scaryeagleff2010,FALSE,FALSE,FALSE,FALSE,,FALSE,,Why this man look like alakh panday sir
19 hours ago,Bhai MITTHU DON ko bulao 😅,2,@Karan67057,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai MITTHU DON ko bulao :grinningfacewithsweat:
17 hours ago,Depressed cheepika needs belt treatment,0,@bunny_kapoor,TRUE,FALSE,FALSE,FALSE,,FALSE,,Depressed cheepika needs belt treatment
17 hours ago,26:20 real og bunty,2,@black3nova,FALSE,FALSE,FALSE,FALSE,,FALSE,,26:20 real og bunty
17 hours ago,Bc alakh panday on misho,2,@KaranPanwar_1_4_3,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bc alakh panday on misho
17 hours ago,"Bhai log jldi se subscribe kr do rakhi ka video mil jayega,just hit only 7 million 🙏🙏",2,@Mayank-pg5iv,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai log jldi se subscribe kr do rakhi ka video mil jayegajust hit only 7 million :foldedhands::foldedhands:
16 hours ago,7M karwado bhai. Solanki ji ayengay bhai.,2,@rajeevranjan5129,FALSE,FALSE,FALSE,FALSE,,TRUE,3,7M karwado bhai Solanki ji ayengay bhai
15 hours ago,kab honge 7M???,2,@iHarshalRokade28,FALSE,FALSE,FALSE,FALSE,,FALSE,,kab honge 7M
14 hours ago,Invite Karan Aujla😀,2,@ShivamKalirawana,FALSE,FALSE,FALSE,FALSE,,FALSE,,Invite Karan Aujla:grinningface:
13 hours ago,https://youtube.com/shorts/AYvOp6l7gxk?feature=shared Doremon old episodes,2,@Mostlyforfun,FALSE,FALSE,FALSE,FALSE,,FALSE,,Doremon old episodes
10 hours ago,After 9 episodes samay ko party cracker pop krna aa gya 💀,2,@zakirhussain5341,FALSE,FALSE,FALSE,FALSE,,FALSE,,After 9 episodes samay ko party cracker pop krna aa gya :skull:
10 hours ago,jaldi karao yaar 7 million,2,@urmom-y9b,FALSE,FALSE,FALSE,FALSE,,FALSE,,jaldi karao yaar 7 million
1 day ago,Samay give us  Rakhi Sawant... 7 million hogaye,1,@delcom3125,FALSE,FALSE,FALSE,FALSE,,FALSE,,Samay give us Rakhi Sawant 7 million hogaye
1 day ago,Bakwaas episode,1,@BiltuSen-sv2ux,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bakwaas episode
1 day ago,its not that deep dawg,0,@user-kv7ng5nq7s,TRUE,FALSE,FALSE,FALSE,,FALSE,,its not that deep dawg
1 day ago,Jaldi se 7 million subs karado guysss 🔥,1,@law_liet_,FALSE,FALSE,FALSE,FALSE,,TRUE,1,Jaldi se 7 million subs karado guysss :fire:
1 day ago,Bhai raghu ne mahol bana diya,1,@abcxyz57099,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai raghu ne mahol bana diya
1 day ago,Balraj op🎉,1,@mukeshbhaichaudhari7956,FALSE,FALSE,FALSE,FALSE,,FALSE,,Balraj op:partypopper:
1 day ago,Rakhi Sawant wala video daalo Samay saale 7M se zayda ho gaya,1,@31HajipurBihar,FALSE,FALSE,FALSE,FALSE,,FALSE,,Rakhi Sawant wala video daalo Samay saale 7M se zayda ho gaya
1 day ago (edited),53:17 annoying lady,1,@sohan8583,FALSE,FALSE,FALSE,FALSE,,FALSE,,53:17 annoying lady
1 day ago,Aryan bro,0,@dhruvgupta-sm8up,TRUE,FALSE,FALSE,FALSE,,FALSE,,Aryan bro
1 day ago,Ishqzaade ❌ Haramzade.. ✅,1,@aliyaabbasi3240,FALSE,FALSE,FALSE,FALSE,,FALSE,,Ishqzaade :crossmark: Haramzade :checkmarkbutton:
1 day ago,7 million to tere 2 saal baad honge samay,1,@sanjuchauhannn,FALSE,FALSE,FALSE,FALSE,,FALSE,,7 million to tere 2 saal baad honge samay
1 day ago,48:23 a Alakh pandey,1,@ShaikhAltamash-b5v,FALSE,FALSE,FALSE,FALSE,,FALSE,,48:23 a Alakh pandey
1 day ago,:_Behtareen::_ggg:,1,@nightsoul1836,FALSE,FALSE,FALSE,FALSE,,TRUE,1,:Behtareen::ggg:
1 day ago,Tu kon h me jaanta bhi nhi tere ko but tune ye alakh sir jese ko bula kr bekar kaam kiya pagal h kya tu yha ese insaan ko bula rha h jo padhata h ek well respected teacher h or tune unka duplicate in chote se 2 kodi ke show mein jha gaal galoch ke siwa baat nhi hoti vha bula liya,1,@EllenRoy-r7d,FALSE,FALSE,FALSE,FALSE,,FALSE,,Tu kon h me jaanta bhi nhi tere ko but tune ye alakh sir jese ko bula kr bekar kaam kiya pagal h kya tu yha ese insaan ko bula rha h jo padhata h ek well respected teacher h or tune unka duplicate in chote se 2 kodi ke show mein jha gaal galoch ke siwa baat nhi hoti vha bula liya
1 day ago,Best one yet.🎉,1,@nuke2625,FALSE,FALSE,FALSE,FALSE,,FALSE,,Best one yet:partypopper:
1 day ago,Samay raina is Kapil sharma of  Genz,1,@YedaRigo,FALSE,FALSE,FALSE,FALSE,,FALSE,,Samay raina is Kapil sharma of Genz
1 day ago,iykyk,1,@Mafiya-z7u,FALSE,FALSE,FALSE,FALSE,,FALSE,,iykyk
1 day ago,"wo sab choro bhai, pehli baar samay ka popper ek baar mein phata lol",1,@harshkumarsingh4761,FALSE,FALSE,FALSE,FALSE,,FALSE,,wo sab choro bhai pehli baar samay ka popper ek baar mein phata lol
1 day ago,44:41  purely look like alakh sir,1,@Zombiesurviver07,FALSE,FALSE,FALSE,FALSE,,FALSE,,44:41 purely look like alakh sir
1 day ago,Bhai 7M jaldi sey kardo 🥴,1,@Nobimagar,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai 7M jaldi sey kardo :woozyface:
1 day ago,Ya to bol do 90 k bad wale dekho,1,@agenterprises9454,FALSE,FALSE,FALSE,FALSE,,FALSE,,Ya to bol do 90 k bad wale dekho
1 day ago,11:11 samay to ragu :- apka naam toh ragu h toh apko guu thodi psnd hai  What if  Ragu to samay :- tumara naam samay h toh apko samay (time)  thodi psnd hai  Samay :- kya konsa samay  Ragu :- Aree kashmir wala 😂,1,@OnePlus-p2d,FALSE,FALSE,FALSE,FALSE,,FALSE,,11:11 samay to ragu : apka naam toh ragu h toh apko guu thodi psnd hai What if Ragu to samay : tumara naam samay h toh apko samay time thodi psnd hai Samay : kya konsa samay Ragu : Aree kashmir wala :facewithtearsofjoy:
1 day ago,Tabhi Mera bhai itna mota hi raha hai,1,@Sachinbhardwaj09429,FALSE,FALSE,FALSE,FALSE,,FALSE,,Tabhi Mera bhai itna mota hi raha hai
1 day ago,7 million honge nahi kabhi. Bach gaye rakhi Sawant ko jhelne se,1,@indiechique2059,FALSE,FALSE,FALSE,FALSE,,FALSE,,7 million honge nahi kabhi Bach gaye rakhi Sawant ko jhelne se
1 day ago,ye ep lagta he 1 saal baad hi ayega,1,@pratyaydeb6340,FALSE,FALSE,FALSE,FALSE,,FALSE,,ye ep lagta he 1 saal baad hi ayega
1 day ago,Amar valo lege ce 🎉🎉 sohel sk 555,1,@Sohel-m2u,FALSE,FALSE,FALSE,FALSE,,FALSE,,Amar valo lege ce :partypopper::partypopper: sohel sk 555
1 day ago,1:04:30 Arre bhai bhai bhai 😅,1,@RaiSahab_QT,FALSE,FALSE,FALSE,FALSE,,FALSE,,1:04:30 Arre bhai bhai bhai :grinningfacewithsweat:
1 day ago,yahi ek aisa show hai jaha pr sponser ki bhi chud jati hai,1,@kd_bhai35,FALSE,FALSE,FALSE,FALSE,,FALSE,,yahi ek aisa show hai jaha pr sponser ki bhi chud jati hai
1 day ago,maja nahi aya 😂,1,@dhirbera2999,FALSE,FALSE,FALSE,FALSE,,FALSE,,maja nahi aya :facewithtearsofjoy:
1 day ago,Bhai ho gay 7 million bakchodi nhi ab rahi sawant wala episode jaldi dalo,1,@arjunbaksare0009,FALSE,FALSE,FALSE,FALSE,,FALSE,,Bhai ho gay 7 million bakchodi nhi ab rahi sawant wala episode jaldi dalo
1 day ago,Are bhai Kitna Ads dal diya hai 🤐,1,@PAWANYaDaV-me2cq,FALSE,FALSE,FALSE,FALSE,,FALSE,,Are bhai Kitna Ads dal diya hai :zippermouthface:
